date,year,month,day,weekday,date_ec,venue,city,state,show_index_overall,show_index_withinyear,run_index,venue_full,link
11/11/87,1987,11,11,Wednesday,1987-11-11,WASHINGTON & LEE UNIVERSITY,LEXINGTON,VA,148,82,94,"WASHINGTON & LEE UNIVERSITY, LEXINGTON, VA",http://www.everydaycompanion.com/setlists/19871111a.asp
11/14/87,1987,11,14,Saturday,1987-11-14,MAX'S CAFÉ,RICHMOND,VA,149,83,95,"MAX'S CAFÉ, RICHMOND, VA",http://www.everydaycompanion.com/setlists/19871114a.asp
11/16/87,1987,11,16,Monday,1987-11-16,UPTOWN LOUNGE,ATHENS,GA,150,84,96,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19871116a.asp
11/27/87,1987,11,27,Friday,1987-11-27,UPTOWN LOUNGE,ATHENS,GA,151,85,96,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19871127a.asp
11/28/87,1987,11,28,Saturday,1987-11-28,STUDIO B,GREENVILLE,SC,152,86,97,"STUDIO B, GREENVILLE, SC",http://www.everydaycompanion.com/setlists/19871128a.asp
12/07/87,1987,12,07,Monday,1987-12-07,UPTOWN LOUNGE,ATHENS,GA,153,87,98,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19871207a.asp
12/16/87,1987,12,16,Wednesday,1987-12-16,SPANISH MOON,CLEMSON,SC,154,88,99,"SPANISH MOON, CLEMSON, SC",http://www.everydaycompanion.com/setlists/19871216a.asp
12/31/87,1987,12,31,Thursday,1987-12-31,ROCKFISH PALACE,ATHENS,GA,155,89,100,"ROCKFISH PALACE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19871231a.asp
01/05/88,1988,01,05,Tuesday,1988-01-05,UPTOWN LOUNGE,ATHENS,GA,156,1,101,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880105a.asp
01/07/88,1988,01,07,Thursday,1988-01-07,LITTLE FIVE POINTS PUB,ATLANTA,GA,157,2,102,"LITTLE FIVE POINTS PUB, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880107a.asp
01/13/88,1988,01,13,Wednesday,1988-01-13,THE BOTTOM LINE,LEXINGTON,KY,158,3,103,"THE BOTTOM LINE, LEXINGTON, KY",http://www.everydaycompanion.com/setlists/19880113a.asp
01/16/88,1988,01,16,Saturday,1988-01-16,FALLOUT SHELTER,RALEIGH,NC,159,4,104,"FALLOUT SHELTER, RALEIGH, NC",http://www.everydaycompanion.com/setlists/19880116a.asp
01/18/88,1988,01,18,Monday,1988-01-18,UPTOWN LOUNGE,ATHENS,GA,160,5,105,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880118a.asp
01/21/88,1988,01,21,Thursday,1988-01-21,"ALPHA EPSILON PI HOUSE, UNIVERSITY OF GEORGIA",ATHENS,GA,161,6,106,"ALPHA EPSILON PI HOUSE, UNIVERSITY OF GEORGIA, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880121a.asp
01/22/88,1988,01,22,Friday,1988-01-22,ROCKFISH PALACE,ATHENS,GA,162,7,107,"ROCKFISH PALACE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880122a.asp
01/28/88,1988,01,28,Thursday,1988-01-28,CAT'S CRADLE,CHAPEL HILL,NC,163,8,108,"CAT'S CRADLE, CHAPEL HILL, NC",http://www.everydaycompanion.com/setlists/19880128a.asp
01/30/88,1988,01,30,Saturday,1988-01-30,"KAPPA DELTA HOUSE, UNIVERSITY OF GEORGIA",ATHENS,GA,164,9,109,"KAPPA DELTA HOUSE, UNIVERSITY OF GEORGIA, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880130a.asp
02/01/88,1988,02,01,Monday,1988-02-01,UPTOWN LOUNGE,ATHENS,GA,165,10,110,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880201a.asp
02/03/88,1988,02,03,Wednesday,1988-02-03,UPTOWN LOUNGE,ATHENS,GA,166,11,110,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880203a.asp
02/05/88,1988,02,05,Friday,1988-02-05,NEW DELI,GREENVILLE,NC,167,12,111,"NEW DELI, GREENVILLE, NC",http://www.everydaycompanion.com/setlists/19880205a.asp
02/23/88,1988,02,23,Tuesday,1988-02-23,UPTOWN LOUNGE,ATHENS,GA,168,13,112,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880223a.asp
02/29/88,1988,02,29,Monday,1988-02-29,UPTOWN LOUNGE,ATHENS,GA,169,14,112,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880229a.asp
03/02/88,1988,03,02,Wednesday,1988-03-02,LITTLE FIVE POINTS PUB,ATLANTA,GA,170,15,113,"LITTLE FIVE POINTS PUB, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880302a.asp
03/03/88,1988,03,03,Thursday,1988-03-03,THE BREWERY,RALEIGH,NC,171,16,114,"THE BREWERY, RALEIGH, NC",http://www.everydaycompanion.com/setlists/19880303a.asp
03/04/88,1988,03,04,Friday,1988-03-04,CAPTAIN HARRY'S,CHARLESTON,SC,172,17,115,"CAPTAIN HARRY'S, CHARLESTON, SC",http://www.everydaycompanion.com/setlists/19880304a.asp
03/05/88,1988,03,05,Saturday,1988-03-05,CAPTAIN HARRY'S,CHARLESTON,SC,173,18,115,"CAPTAIN HARRY'S, CHARLESTON, SC",http://www.everydaycompanion.com/setlists/19880305a.asp
03/12/88,1988,03,12,Saturday,1988-03-12,PITA POTPOURRI,ATLANTA,GA,174,19,116,"PITA POTPOURRI, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880312a.asp
03/14/88,1988,03,14,Monday,1988-03-14,UPTOWN LOUNGE,ATHENS,GA,175,20,117,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880314a.asp
03/17/88,1988,03,17,Thursday,1988-03-17,AL'S PUMPHOUSE,GREENVILLE,SC,176,21,118,"AL'S PUMPHOUSE, GREENVILLE, SC",http://www.everydaycompanion.com/setlists/19880317a.asp
03/18/88,1988,03,18,Friday,1988-03-18,NEW DELI,GREENVILLE,NC,177,22,119,"NEW DELI, GREENVILLE, NC",http://www.everydaycompanion.com/setlists/19880318a.asp
03/22/88,1988,03,22,Tuesday,1988-03-22,SOUTH MAIN CAFÉ,BLACKSBURG,VA,178,23,120,"SOUTH MAIN CAFÉ, BLACKSBURG, VA",http://www.everydaycompanion.com/setlists/19880322a.asp
03/31/88,1988,03,31,Thursday,1988-03-31,CAT'S CRADLE,CHAPEL HILL,NC,179,24,121,"CAT'S CRADLE, CHAPEL HILL, NC",http://www.everydaycompanion.com/setlists/19880331a.asp
04/01/88,1988,04,01,Friday,1988-04-01,JACKSON STATION,HODGES,SC,180,25,122,"JACKSON STATION, HODGES, SC",http://www.everydaycompanion.com/setlists/19880401a.asp
04/04/88,1988,04,04,Monday,1988-04-04,UPTOWN LOUNGE,ATHENS,GA,181,26,123,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880404a.asp
04/07/88,1988,04,07,Thursday,1988-04-07,PITA POTPOURRI,ATLANTA,GA,182,27,124,"PITA POTPOURRI, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880407a.asp
04/09/88,1988,04,09,Saturday,1988-04-09,IROQUOIS INN,ROANOKE,VA,183,28,125,"IROQUOIS INN, ROANOKE, VA",http://www.everydaycompanion.com/setlists/19880409a.asp
04/16/88,1988,04,16,Saturday,1988-04-16,JOURNEY'S END INN,ATLANTA,GA,184,29,126,"JOURNEY'S END INN, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880416a.asp
04/21/88,1988,04,21,Thursday,1988-04-21,LIGHTHOUSE INN,ELON,NC,185,30,127,"LIGHTHOUSE INN, ELON COLLEGE, NC",http://www.everydaycompanion.com/setlists/19880421a.asp
04/22/88,1988,04,22,Friday,1988-04-22,BRASS REGISTER TAVERN,CHATTANOOGA,TN,186,31,128,"BRASS REGISTER TAVERN, CHATTANOOGA, TN",http://www.everydaycompanion.com/setlists/19880422a.asp
04/23/88,1988,04,23,Saturday,1988-04-23,BRASS REGISTER TAVERN,CHATTANOOGA,TN,187,32,128,"BRASS REGISTER TAVERN, CHATTANOOGA, TN",http://www.everydaycompanion.com/setlists/19880423a.asp
04/25/88,1988,04,25,Monday,1988-04-25,UPTOWN LOUNGE,ATHENS,GA,188,33,129,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880425a.asp
04/27/88,1988,04,27,Wednesday,1988-04-27,"THE COCKPIT, WASHINGTON & LEE UNIVERSITY",LEXINGTON,VA,189,34,130,"THE COCKPIT, WASHINGTON & LEE UNIVERSITY, LEXINGTON, VA",http://www.everydaycompanion.com/setlists/19880427a.asp
04/28/88,1988,04,28,Thursday,1988-04-28,"SIGMA OMEGA HOUSE, UNIVERSITY OF GEORGIA",ATHENS,GA,190,35,131,"SIGMA OMEGA HOUSE, UNIVERSITY OF GEORGIA, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880428a.asp
04/29/88,1988,04,29,Friday,1988-04-29,O'NEILLY'S PUB,MACON,GA,191,36,132,"O'NEILLY'S PUB, MACON, GA",http://www.everydaycompanion.com/setlists/19880429a.asp
04/30/88,1988,04,30,Saturday,1988-04-30,O'NEILLY'S PUB,MACON,GA,192,37,132,"O'NEILLY'S PUB, MACON, GA",http://www.everydaycompanion.com/setlists/19880430a.asp
05/01/88,1988,05,01,Sunday,1988-05-01,"HUMAN RIGHTS FESTIVAL, COLLEGE SQUARE",ATHENS,GA,193,38,133,"HUMAN RIGHTS FESTIVAL, COLLEGE SQUARE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880501a.asp
05/03/88,1988,05,03,Tuesday,1988-05-03,UPTOWN LOUNGE,ATHENS,GA,194,39,134,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880503a.asp
05/05/88,1988,05,05,Thursday,1988-05-05,ROCKAFELLA'S PUB,COLUMBIA,SC,195,40,135,"ROCKAFELLA'S PUB, COLUMBIA, SC",http://www.everydaycompanion.com/setlists/19880505a.asp
05/09/88,1988,05,09,Monday,1988-05-09,UPTOWN LOUNGE,ATHENS,GA,196,41,136,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880509a.asp
05/12/88,1988,05,12,Thursday,1988-05-12,WAR EAGLE SUPPER CLUB,AUBURN,AL,197,42,137,"WAR EAGLE SUPPER CLUB, AUBURN, AL",http://www.everydaycompanion.com/setlists/19880512a.asp
05/13/88,1988,05,13,Friday,1988-05-13,STUDIO B,GREENVILLE,SC,198,43,138,"STUDIO B, GREENVILLE, SC",http://www.everydaycompanion.com/setlists/19880513a.asp
05/14/88,1988,05,14,Saturday,1988-05-14,LITTLE FIVE POINTS PUB,ATLANTA,GA,199,44,139,"LITTLE FIVE POINTS PUB, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880514a.asp
05/15/88,1988,05,15,Sunday,1988-05-15,THE BOARDWALK,GREENVILLE,SC,200,45,140,"THE BOARDWALK, GREENVILLE, SC",http://www.everydaycompanion.com/setlists/19880515a.asp
05/23/88,1988,05,23,Monday,1988-05-23,UPTOWN LOUNGE,ATHENS,GA,201,46,141,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880523a.asp
05/24/88,1988,05,24,Tuesday,1988-05-24,COTTON CLUB,ATLANTA,GA,202,47,142,"COTTON CLUB, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880524a.asp
05/28/88,1988,05,28,Saturday,1988-05-28,"SIGMA ALPHA EPSILON HOUSE, UNIVERSITY OF GEORGIA",ATHENS,GA,203,48,143,"SIGMA ALPHA EPSILON HOUSE, UNIVERSITY OF GEORGIA, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880528a.asp
06/01/88,1988,06,01,Wednesday,1988-06-01,ROCKFISH PALACE,ATHENS,GA,204,49,144,"ROCKFISH PALACE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880601a.asp
06/02/88,1988,06,02,Thursday,1988-06-02,ROYAL PEACOCK SOUL CLUB,ATLANTA,GA,205,50,145,"ROYAL PEACOCK SOUL CLUB, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880602a.asp
06/03/88,1988,06,03,Friday,1988-06-03,JACKSON STATION,HODGES,SC,206,51,146,"JACKSON STATION, HODGES, SC",http://www.everydaycompanion.com/setlists/19880603a.asp
06/09/88,1988,06,09,Thursday,1988-06-09,UPTOWN LOUNGE,ATHENS,GA,207,52,147,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880609a.asp
06/10/88,1988,06,10,Friday,1988-06-10,O'NEILLY'S PUB,MACON,GA,208,53,148,"O'NEILLY'S PUB, MACON, GA",http://www.everydaycompanion.com/setlists/19880610a.asp
06/11/88,1988,06,11,Saturday,1988-06-11,O'NEILLY'S PUB,MACON,GA,209,54,148,"O'NEILLY'S PUB, MACON, GA",http://www.everydaycompanion.com/setlists/19880611a.asp
06/17/88,1988,06,17,Friday,1988-06-17,LITTLE FIVE POINTS PUB,ATLANTA,GA,210,55,149,"LITTLE FIVE POINTS PUB, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880617a.asp
06/18/88,1988,06,18,Saturday,1988-06-18,LITTLE FIVE POINTS PUB,ATLANTA,GA,211,56,149,"LITTLE FIVE POINTS PUB, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880618a.asp
06/24/88,1988,06,24,Friday,1988-06-24,STUDIO B,GREENVILLE,SC,212,57,150,"STUDIO B, GREENVILLE, SC",http://www.everydaycompanion.com/setlists/19880624a.asp
06/25/88,1988,06,25,Saturday,1988-06-25,PITA POTPOURRI,ATLANTA,GA,213,58,151,"PITA POTPOURRI, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880625a.asp
06/27/88,1988,06,27,Monday,1988-06-27,UPTOWN LOUNGE,ATHENS,GA,214,59,152,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880627a.asp
06/29/88,1988,06,29,Wednesday,1988-06-29,LIGHTHOUSE INN,ELON,NC,215,60,153,"LIGHTHOUSE INN, ELON COLLEGE, NC",http://www.everydaycompanion.com/setlists/19880629a.asp
07/01/88,1988,07,01,Friday,1988-07-01,LITTLE FIVE POINTS PUB,ATLANTA,GA,216,61,154,"LITTLE FIVE POINTS PUB, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880701a.asp
07/02/88,1988,07,02,Saturday,1988-07-02,LITTLE FIVE POINTS PUB,ATLANTA,GA,217,62,154,"LITTLE FIVE POINTS PUB, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880702a.asp
07/07/88,1988,07,07,Thursday,1988-07-07,CAT'S CRADLE,CHAPEL HILL,NC,218,63,155,"CAT'S CRADLE, CHAPEL HILL, NC",http://www.everydaycompanion.com/setlists/19880707a.asp
07/14/88,1988,07,14,Thursday,1988-07-14,UPTOWN LOUNGE,ATHENS,GA,219,64,156,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880714a.asp
07/23/88,1988,07,23,Saturday,1988-07-23,BROW LAKE,LOOKOUT MOUNTAIN,GA,220,65,157,"BROW LAKE, LOOKOUT MOUNTAIN, GA",http://www.everydaycompanion.com/setlists/19880723a.asp
08/04/88,1988,08,04,Thursday,1988-08-04,UPTOWN LOUNGE,ATHENS,GA,221,66,158,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880804a.asp
08/08/88,1988,08,08,Monday,1988-08-08,COTTON CLUB,ATLANTA,GA,222,67,159,"COTTON CLUB, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880808a.asp
08/09/88,1988,08,09,Tuesday,1988-08-09,WAR EAGLE SUPPER CLUB,AUBURN,AL,223,68,160,"WAR EAGLE SUPPER CLUB, AUBURN, AL",http://www.everydaycompanion.com/setlists/19880809a.asp
08/13/88,1988,08,13,Saturday,1988-08-13,PITA POTPOURRI,ATLANTA,GA,224,69,161,"PITA POTPOURRI, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880813a.asp
08/26/88,1988,08,26,Friday,1988-08-26,UPTOWN LOUNGE,ATHENS,GA,225,70,162,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880826a.asp
09/07/88,1988,09,07,Wednesday,1988-09-07,UPTOWN LOUNGE,ATHENS,GA,228,73,165,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880907a.asp
09/09/88,1988,09,09,Friday,1988-09-09,LITTLE FIVE POINTS PUB,ATLANTA,GA,229,74,166,"LITTLE FIVE POINTS PUB, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880909a.asp
09/10/88,1988,09,10,Saturday,1988-09-10,"SIGMA ALPHA EPSILON HOUSE, UNIVERSITY OF GEORGIA",ATHENS,GA,230,75,167,"SIGMA ALPHA EPSILON HOUSE, UNIVERSITY OF GEORGIA, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880910a.asp
09/14/88,1988,09,14,Wednesday,1988-09-14,J.T. JOSEPH'S,CARROLLTON,GA,231,76,168,"J.T. JOSEPH'S, CARROLLTON, GA",http://www.everydaycompanion.com/setlists/19880914a.asp
09/15/88,1988,09,15,Thursday,1988-09-15,BRASS REGISTER TAVERN,CHATTANOOGA,TN,232,77,169,"BRASS REGISTER TAVERN, CHATTANOOGA, TN",http://www.everydaycompanion.com/setlists/19880915a.asp
09/16/88,1988,09,16,Friday,1988-09-16,AGNUS SCOTT GIRL'S COLLEGE,ATLANTA,GA,233,78,170,"AGNUS SCOTT GIRL'S COLLEGE, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19880916a.asp
09/17/88,1988,09,17,Saturday,1988-09-17,STUDIO B,GREENVILLE,SC,234,79,171,"STUDIO B, GREENVILLE, SC",http://www.everydaycompanion.com/setlists/19880917a.asp
09/21/88,1988,09,21,Wednesday,1988-09-21,IROQUOIS INN,ROANOKE,VA,235,80,172,"IROQUOIS INN, ROANOKE, VA",http://www.everydaycompanion.com/setlists/19880921a.asp
09/22/88,1988,09,22,Thursday,1988-09-22,SOUTH MAIN CAFÉ,BLACKSBURG,VA,236,81,173,"SOUTH MAIN CAFÉ, BLACKSBURG, VA",http://www.everydaycompanion.com/setlists/19880922a.asp
09/23/88,1988,09,23,Friday,1988-09-23,MYSTIC DEN,HARRISONBURG,VA,237,82,174,"MYSTIC DEN, HARRISONBURG, VA",http://www.everydaycompanion.com/setlists/19880923a.asp
09/25/88,1988,09,25,Sunday,1988-09-25,FAIRGROUNDS,ATHENS,GA,238,83,175,"FAIRGROUNDS, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880925a.asp
09/29/88,1988,09,29,Thursday,1988-09-29,"ALPHA EPSILON PI HOUSE, UNIVERSITY OF GEORGIA",ATHENS,GA,239,84,176,"ALPHA EPSILON PI HOUSE, UNIVERSITY OF GEORGIA, ATHENS, GA",http://www.everydaycompanion.com/setlists/19880929a.asp
09/30/88,1988,09,30,Friday,1988-09-30,BUBBA'S AND BUCK'S,STATESBORO,GA,240,85,177,"BUBBA'S AND BUCK'S, STATESBORO, GA",http://www.everydaycompanion.com/setlists/19880930a.asp
10/01/88,1988,10,01,Saturday,1988-10-01,O'NEILLY'S PUB,MACON,GA,241,86,178,"O'NEILLY'S PUB, MACON, GA",http://www.everydaycompanion.com/setlists/19881001a.asp
10/02/88,1988,10,02,Sunday,1988-10-02,O'NEILLY'S PUB,MACON,GA,242,87,178,"O'NEILLY'S PUB, MACON, GA",http://www.everydaycompanion.com/setlists/19881002a.asp
10/05/88,1988,10,05,Wednesday,1988-10-05,LIGHTHOUSE INN,ELON,NC,243,88,179,"LIGHTHOUSE INN, ELON COLLEGE, NC",http://www.everydaycompanion.com/setlists/19881005a.asp
10/06/88,1988,10,06,Thursday,1988-10-06,UNDER THE STREET,DURHAM,NC,244,89,180,"UNDER THE STREET, DURHAM, NC",http://www.everydaycompanion.com/setlists/19881006a.asp
10/07/88,1988,10,07,Friday,1988-10-07,JACKSON STATION,HODGES,SC,245,90,181,"JACKSON STATION, HODGES, SC",http://www.everydaycompanion.com/setlists/19881007a.asp
10/11/88,1988,10,11,Tuesday,1988-10-11,UPTOWN LOUNGE,ATHENS,GA,246,91,182,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19881011a.asp
10/12/88,1988,10,12,Wednesday,1988-10-12,THE SPORTS CLUB,WINSTON-SALEM,NC,247,92,183,"THE SPORTS CLUB, WINSTON-SALEM, NC",http://www.everydaycompanion.com/setlists/19881012a.asp
10/13/88,1988,10,13,Thursday,1988-10-13,THE BREWERY,RALEIGH,NC,248,93,184,"THE BREWERY, RALEIGH, NC",http://www.everydaycompanion.com/setlists/19881013a.asp
10/14/88,1988,10,14,Friday,1988-10-14,NEW DELI,GREENVILLE,NC,249,94,185,"NEW DELI, GREENVILLE, NC",http://www.everydaycompanion.com/setlists/19881014a.asp
10/15/88,1988,10,15,Saturday,1988-10-15,STUDIO B,GREENVILLE,SC,250,95,186,"STUDIO B, GREENVILLE, SC",http://www.everydaycompanion.com/setlists/19881015a.asp
10/19/88,1988,10,19,Wednesday,1988-10-19,THE MINESHAFT,CHARLOTTESVILLE,VA,251,96,187,"THE MINESHAFT, CHARLOTTESVILLE, VA",http://www.everydaycompanion.com/setlists/19881019a.asp
10/20/88,1988,10,20,Thursday,1988-10-20,NEW HORIZONS,RICHMOND,VA,252,97,188,"NEW HORIZONS, RICHMOND, VA",http://www.everydaycompanion.com/setlists/19881020a.asp
10/27/88,1988,10,27,Thursday,1988-10-27,COTTON CLUB,ATLANTA,GA,253,98,189,"COTTON CLUB, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19881027a.asp
10/31/88,1988,10,31,Monday,1988-10-31,UPTOWN LOUNGE,ATHENS,GA,254,99,190,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19881031a.asp
11/04/88,1988,11,04,Friday,1988-11-04,STUDIO B,GREENVILLE,SC,255,100,191,"STUDIO B, GREENVILLE, SC",http://www.everydaycompanion.com/setlists/19881104a.asp
11/05/88,1988,11,05,Saturday,1988-11-05,FINE ARTS THEATER,ASHEVILLE,NC,256,101,192,"FINE ARTS THEATER, ASHEVILLE, NC",http://www.everydaycompanion.com/setlists/19881105a.asp
11/10/88,1988,11,10,Thursday,1988-11-10,THE NICK,BIRMINGHAM,AL,257,102,193,"THE NICK, BIRMINGHAM, AL",http://www.everydaycompanion.com/setlists/19881110a.asp
11/11/88,1988,11,11,Friday,1988-11-11,"CRAVEN'S AUDITORIUM, UNIVERSITY OF THE SOUTH",SEWANEE,TN,258,103,194,"CRAVEN'S AUDITORIUM, UNIVERSITY OF THE SOUTH, SEWANEE, TN",http://www.everydaycompanion.com/setlists/19881111a.asp
11/12/88,1988,11,12,Saturday,1988-11-12,"PHI DELTA HOUSE, AUBURN UNIVERSITY",AUBURN,AL,259,104,195,"PHI DELTA HOUSE, AUBURN UNIVERSITY, AUBURN, AL",http://www.everydaycompanion.com/setlists/19881112a.asp
11/17/88,1988,11,17,Thursday,1988-11-17,THE VARSITY,TUSCALOOSA,AL,260,105,196,"THE VARSITY, TUSCALOOSA, AL",http://www.everydaycompanion.com/setlists/19881117a.asp
11/18/88,1988,11,18,Friday,1988-11-18,JACKSON STATION,HODGES,SC,261,106,197,"JACKSON STATION, HODGES, SC",http://www.everydaycompanion.com/setlists/19881118a.asp
11/19/88,1988,11,19,Saturday,1988-11-19,LITTLE FIVE POINTS PUB,ATLANTA,GA,262,107,198,"LITTLE FIVE POINTS PUB, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19881119a.asp
11/21/88,1988,11,21,Monday,1988-11-21,** UNKNOWN **,** UNKNOWN **,UU,263,108,199,"** UNKNOWN **, ** UNKNOWN **, UU",http://www.everydaycompanion.com/setlists/19881121a.asp
11/23/88,1988,11,23,Wednesday,1988-11-23,BRASS REGISTER TAVERN,CHATTANOOGA,TN,264,109,200,"BRASS REGISTER TAVERN, CHATTANOOGA, TN",http://www.everydaycompanion.com/setlists/19881123a.asp
11/24/88,1988,11,24,Thursday,1988-11-24,BRASS REGISTER TAVERN,CHATTANOOGA,TN,265,110,200,"BRASS REGISTER TAVERN, CHATTANOOGA, TN",http://www.everydaycompanion.com/setlists/19881124a.asp
11/25/88,1988,11,25,Friday,1988-11-25,UPTOWN LOUNGE,ATHENS,GA,266,111,201,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19881125a.asp
12/02/88,1988,12,02,Friday,1988-12-02,THE CHANCE THEATER,POUGHKEEPSIE,NY,267,112,202,"THE CHANCE THEATER, POUGHKEEPSIE, NY",http://www.everydaycompanion.com/setlists/19881202a.asp
12/03/88,1988,12,03,Saturday,1988-12-03,THE CHAMELION,LANCASTER,PA,268,113,203,"THE CHAMELION, LANCASTER, PA",http://www.everydaycompanion.com/setlists/19881203a.asp
12/06/88,1988,12,06,Tuesday,1988-12-06,LONE STAR CAFÉ,NEW YORK,NY,269,114,204,"LONE STAR CAFÉ, NEW YORK, NY",http://www.everydaycompanion.com/setlists/19881206a.asp
12/10/88,1988,12,10,Saturday,1988-12-10,NIGHTSTAGE,CAMBRIDGE,MA,270,115,205,"NIGHTSTAGE, CAMBRIDGE, MA",http://www.everydaycompanion.com/setlists/19881210a.asp
12/11/88,1988,12,11,Sunday,1988-12-11,THE TREE CAFÉ,PORTLAND,ME,271,116,206,"THE TREE CAFÉ, PORTLAND, ME",http://www.everydaycompanion.com/setlists/19881211a.asp
12/12/88,1988,12,12,Monday,1988-12-12,THE TREE CAFÉ,PORTLAND,ME,272,117,206,"THE TREE CAFÉ, PORTLAND, ME",http://www.everydaycompanion.com/setlists/19881212a.asp
12/13/88,1988,12,13,Tuesday,1988-12-13,THE TAPWORKS,DOVER,DE,273,118,207,"THE TAPWORKS, DOVER, DE",http://www.everydaycompanion.com/setlists/19881213a.asp
12/14/88,1988,12,14,Wednesday,1988-12-14,SHEEHAN'S,NORTHAMPTON,MA,274,119,208,"SHEEHAN'S, NORTHAMPTON, MA",http://www.everydaycompanion.com/setlists/19881214a.asp
12/17/88,1988,12,17,Saturday,1988-12-17,THE VALLEY CLUB,RUTLAND,VT,275,120,209,"THE VALLEY CLUB, RUTLAND, VT",http://www.everydaycompanion.com/setlists/19881217a.asp
12/21/88,1988,12,21,Wednesday,1988-12-21,DALTON COUNTRY CLUB,DALTON,GA,276,121,210,"DALTON COUNTRY CLUB, DALTON, GA",http://www.everydaycompanion.com/setlists/19881221a.asp
12/22/88,1988,12,22,Thursday,1988-12-22,COTTON CLUB,ATLANTA,GA,277,122,211,"COTTON CLUB, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19881222a.asp
12/31/88,1988,12,31,Saturday,1988-12-31,UPTOWN LOUNGE,ATHENS,GA,278,123,212,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19881231a.asp
01/13/89,1989,01,13,Friday,1989-01-13,UPTOWN LOUNGE,ATHENS,GA,281,3,215,"UPTOWN LOUNGE, ATHENS, GA",http://www.everydaycompanion.com/setlists/19890113a.asp
01/14/89,1989,01,14,Saturday,1989-01-14,LITTLE FIVE POINTS PUB,ATLANTA,GA,282,4,216,"LITTLE FIVE POINTS PUB, ATLANTA, GA",http://www.everydaycompanion.com/setlists/19890114a.asp
